station_id,CallSign,longitude,latitude,time,AtmosphericPressure,WindDirection,WindSpeed,Gust,WaveHeight,WavePeriod,MeanWaveDirection,Hmax,AirTemperature,DewPoint,SeaTemperature,salinity,RelativeHumidity,SprTp,ThTp,Tp,QC_Flag
,,degrees_east,degrees_north,UTC,mb,degrees_true,kn,kn,m,s,degrees_true,m,degree_C,degree_C,degree_C,PSU,percent,degrees,degrees_true,s,
M5,62094,-6.704336,51.690425,2019-12-03T09:00:00Z,1027.515,212.0,12.144,14.8,0.625,4.805,235.0,0.703,9.238,NaN,11.572,NaN,75.391,33.75,236.25,14.063,0.0
M6,62095,-15.88135,53.07482,2019-12-03T09:00:00Z,1011.373,190.0,26.071,38.936,5.625,7.852,NaN,7.969,11.729,NaN,11.25,NaN,76.563,53.438,247.5,8.789,0.0
M2,62091,-5.4302,53.4836,2019-12-03T10:00:00Z,1025.879,224.0,6.973,9.25,NaN,NaN,NaN,NaN,9.189,NaN,11.309,NaN,75.0,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T10:00:00Z,1023.779,182.0,17.789,22.912,NaN,NaN,NaN,NaN,10.117,NaN,10.82,NaN,73.828,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T10:00:00Z,1017.969,203.0,23.481,34.154,NaN,NaN,NaN,NaN,10.557,NaN,10.801,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T10:00:00Z,1026.965,214.0,12.713,15.749,0.625,4.336,233.0,0.938,9.531,NaN,11.543,NaN,74.219,35.156,244.688,14.063,0.0
M6,62095,-15.88135,53.07482,2019-12-03T10:00:00Z,1010.299,181.0,25.046,40.188,5.781,7.969,NaN,8.281,11.24,NaN,11.23,NaN,83.301,53.438,258.75,9.258,0.0
M2,62091,-5.4302,53.4836,2019-12-03T11:00:00Z,1025.293,201.0,8.966,11.527,NaN,NaN,NaN,NaN,9.727,NaN,11.348,NaN,73.047,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T11:00:00Z,1023.193,185.0,18.785,22.912,NaN,NaN,NaN,NaN,10.166,NaN,10.82,NaN,74.609,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T11:00:00Z,1017.334,196.0,25.189,34.012,NaN,NaN,NaN,NaN,10.459,NaN,10.859,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T11:00:00Z,1026.465,200.0,12.334,15.939,0.781,4.336,236.0,1.172,9.58,NaN,11.543,NaN,72.656,21.094,251.719,13.008,0.0
M6,62095,-15.88135,53.07482,2019-12-03T11:00:00Z,1009.761,191.0,25.616,40.188,5.625,7.852,NaN,8.75,11.875,NaN,11.25,NaN,75.977,52.031,264.375,9.375,0.0
M2,62091,-5.4302,53.4836,2019-12-03T12:00:00Z,1023.877,210.0,17.789,22.485,0.703,3.516,177.0,0.938,10.947,NaN,11.328,NaN,79.297,21.094,191.25,4.102,0.0
M4,62093,-9.999136,54.999967,2019-12-03T12:00:00Z,1015.771,196.0,26.327,35.008,4.453,7.266,238.0,6.328,10.459,NaN,10.879,NaN,NaN,21.094,246.094,10.195,0.0
M5,62094,-6.704336,51.690425,2019-12-03T12:00:00Z,1025.452,189.0,11.764,14.99,0.781,3.984,226.0,1.172,9.727,NaN,11.543,NaN,74.219,32.344,255.938,13.242,0.0
M6,62095,-15.88135,53.07482,2019-12-03T12:00:00Z,1008.053,185.0,26.982,40.871,6.094,8.086,NaN,7.813,11.094,NaN,11.25,NaN,87.402,52.383,230.625,10.078,0.0
M3,62092,-10.548261,51.215956,2019-12-03T12:00:00Z,1022.07,187.0,19.639,24.762,2.461,6.328,243.0,3.281,10.264,NaN,10.84,NaN,73.828,21.094,262.969,13.008,0.0
M2,62091,-5.4302,53.4836,2019-12-03T13:00:00Z,1022.852,212.0,19.639,24.335,NaN,NaN,NaN,NaN,10.752,NaN,11.367,NaN,80.859,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T13:00:00Z,1020.703,188.0,19.923,26.327,NaN,NaN,NaN,NaN,10.313,NaN,10.84,NaN,75.0,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T13:00:00Z,1014.404,195.0,26.327,32.874,NaN,NaN,NaN,NaN,10.508,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T13:00:00Z,1024.487,195.0,12.903,16.508,0.938,4.57,231.0,1.172,10.068,NaN,11.543,NaN,73.438,35.156,258.75,13.711,0.0
M6,62095,-15.88135,53.07482,2019-12-03T13:00:00Z,1007.515,188.0,24.705,39.505,7.266,9.023,NaN,12.031,10.85,NaN,11.25,NaN,91.699,54.141,241.875,9.727,0.0
M2,62091,-5.4302,53.4836,2019-12-03T14:00:00Z,1021.631,204.0,19.639,24.904,NaN,NaN,NaN,NaN,10.801,NaN,11.348,NaN,79.297,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T14:00:00Z,1019.922,184.0,20.635,27.039,NaN,NaN,NaN,NaN,10.41,NaN,10.84,NaN,72.266,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T14:00:00Z,1013.721,190.0,26.327,35.293,NaN,NaN,NaN,NaN,10.557,NaN,10.84,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T14:00:00Z,1023.73,201.0,14.231,17.836,0.938,4.219,225.0,1.406,10.117,NaN,11.543,NaN,74.219,40.781,254.531,13.125,0.0
M6,62095,-15.88135,53.07482,2019-12-03T14:00:00Z,1005.709,193.0,27.096,42.01,6.484,8.672,NaN,8.906,11.094,NaN,11.25,NaN,92.09,43.945,258.75,11.133,0.0
M2,62091,-5.4302,53.4836,2019-12-03T15:00:00Z,1020.361,205.0,20.493,26.47,1.289,3.75,193.0,1.992,10.85,NaN,11.328,NaN,76.563,18.281,194.063,4.805,0.0
M3,62092,-10.548261,51.215956,2019-12-03T15:00:00Z,1019.189,188.0,19.212,25.046,3.047,6.445,243.0,3.398,10.459,NaN,10.84,NaN,73.438,26.719,272.813,11.719,0.0
M4,62093,-9.999136,54.999967,2019-12-03T15:00:00Z,1012.988,200.0,26.185,37.0,4.922,7.734,232.0,8.789,10.557,NaN,10.879,NaN,NaN,25.313,247.5,11.484,0.0
M5,62094,-6.704336,51.690425,2019-12-03T15:00:00Z,1022.949,208.0,14.8,18.026,0.938,4.219,215.0,1.406,10.166,NaN,11.514,NaN,71.875,28.125,247.5,12.773,0.0
M6,62095,-15.88135,53.07482,2019-12-03T15:00:00Z,1005.562,185.0,24.591,38.594,6.641,8.789,NaN,12.344,11.24,NaN,11.27,NaN,93.164,50.977,257.344,11.133,0.0
M2,62091,-5.4302,53.4836,2019-12-03T16:00:00Z,1020.313,201.0,21.773,28.462,NaN,NaN,NaN,NaN,11.094,NaN,11.328,NaN,79.688,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T16:00:00Z,1019.043,189.0,19.639,26.043,NaN,NaN,NaN,NaN,10.654,NaN,10.82,NaN,74.609,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T16:00:00Z,1012.695,200.0,28.035,36.858,NaN,NaN,NaN,NaN,10.605,NaN,10.879,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T16:00:00Z,1022.644,209.0,14.61,19.354,1.094,4.219,212.0,1.641,10.166,NaN,11.543,NaN,74.219,39.375,240.469,13.477,0.0
M6,62095,-15.88135,53.07482,2019-12-03T16:00:00Z,1005.758,201.0,23.68,37.797,6.953,8.906,NaN,9.375,11.729,NaN,11.309,NaN,91.211,43.594,267.188,12.07,0.0
M2,62091,-5.4302,53.4836,2019-12-03T17:00:00Z,1020.361,200.0,19.781,26.754,NaN,NaN,NaN,NaN,11.24,NaN,11.328,NaN,79.688,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T17:00:00Z,1018.652,198.0,17.077,21.916,NaN,NaN,NaN,NaN,10.752,NaN,10.82,NaN,76.953,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T17:00:00Z,1012.207,190.0,25.758,35.862,NaN,NaN,NaN,NaN,10.654,NaN,10.938,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T17:00:00Z,1022.131,206.0,15.559,20.493,1.094,4.219,212.0,1.875,10.215,NaN,11.543,NaN,71.484,18.281,202.5,4.453,0.0
M6,62095,-15.88135,53.07482,2019-12-03T17:00:00Z,1006.295,221.0,20.493,34.268,6.875,8.906,NaN,10.469,11.533,NaN,11.309,NaN,84.375,41.484,277.031,13.242,0.0
M2,62091,-5.4302,53.4836,2019-12-03T18:00:00Z,1020.068,201.0,19.639,25.189,1.641,4.688,193.0,2.109,11.582,NaN,11.426,NaN,78.125,18.281,192.656,5.391,0.0
M3,62092,-10.548261,51.215956,2019-12-03T18:00:00Z,1017.627,189.0,17.077,22.2,3.633,7.266,248.0,4.688,10.898,NaN,10.82,NaN,73.828,33.75,267.188,10.547,0.0
M4,62093,-9.999136,54.999967,2019-12-03T18:00:00Z,1011.133,184.0,26.043,35.15,5.391,7.969,233.0,8.438,10.703,NaN,10.938,NaN,NaN,19.688,241.875,9.609,0.0
M5,62094,-6.704336,51.690425,2019-12-03T18:00:00Z,1021.899,198.0,16.318,20.113,1.25,4.57,211.0,1.406,10.313,NaN,11.543,NaN,72.266,33.75,240.469,14.414,0.0
M6,62095,-15.88135,53.07482,2019-12-03T18:00:00Z,1006.832,242.0,17.191,28.917,6.328,8.789,NaN,8.75,11.484,NaN,11.309,NaN,84.473,50.977,241.875,11.367,0.0
M2,62091,-5.4302,53.4836,2019-12-03T19:00:00Z,1019.629,201.0,20.493,25.331,NaN,NaN,NaN,NaN,11.631,NaN,11.328,NaN,78.516,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T19:00:00Z,1017.334,188.0,18.216,24.477,NaN,NaN,NaN,NaN,10.947,NaN,10.82,NaN,76.172,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T19:00:00Z,1010.498,189.0,28.747,39.847,NaN,NaN,NaN,NaN,10.703,NaN,10.918,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T19:00:00Z,1021.558,201.0,17.267,21.062,1.25,4.453,201.0,1.875,10.215,NaN,11.602,NaN,71.484,30.938,195.469,4.805,0.0
M6,62095,-15.88135,53.07482,2019-12-03T19:00:00Z,1006.929,228.0,14.117,24.477,6.016,8.438,NaN,9.375,11.289,NaN,11.23,NaN,86.133,54.141,255.938,12.305,0.0
M2,62091,-5.4302,53.4836,2019-12-03T20:00:00Z,1019.434,211.0,19.639,25.046,NaN,NaN,NaN,NaN,11.338,NaN,11.309,NaN,75.781,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T20:00:00Z,1016.797,184.0,16.935,22.2,NaN,NaN,NaN,NaN,10.947,NaN,10.82,NaN,78.125,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T20:00:00Z,1009.912,198.0,28.747,40.131,NaN,NaN,NaN,NaN,10.801,NaN,10.898,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T20:00:00Z,1020.837,193.0,16.887,21.441,1.406,4.805,207.0,1.875,10.361,NaN,11.602,NaN,72.266,22.5,195.469,5.156,0.0
M6,62095,-15.88135,53.07482,2019-12-03T20:00:00Z,1007.076,221.0,12.637,20.606,5.859,8.672,NaN,7.5,10.85,NaN,11.191,NaN,91.113,40.078,274.219,12.656,0.0
M2,62091,-5.4302,53.4836,2019-12-03T21:00:00Z,1019.385,210.0,19.354,24.477,1.523,4.805,187.0,2.109,11.68,NaN,11.387,NaN,77.734,18.281,187.031,5.859,0.0
M3,62092,-10.548261,51.215956,2019-12-03T21:00:00Z,1015.723,182.0,17.077,21.916,3.867,7.617,252.0,5.156,10.996,NaN,10.82,NaN,78.125,25.313,262.969,12.188,0.0
M4,62093,-9.999136,54.999967,2019-12-03T21:00:00Z,1009.717,194.0,29.173,38.708,5.273,7.852,231.0,9.844,10.557,NaN,10.918,NaN,NaN,23.906,243.281,12.07,0.0
M5,62094,-6.704336,51.690425,2019-12-03T21:00:00Z,1020.544,202.0,17.077,22.39,1.563,4.805,211.0,2.109,10.264,NaN,11.602,NaN,69.141,22.5,243.281,12.539,0.0
M6,62095,-15.88135,53.07482,2019-12-03T21:00:00Z,1007.418,230.0,15.028,24.705,5.781,8.672,NaN,8.594,10.996,NaN,11.211,NaN,85.547,51.328,251.719,13.125,0.0
M2,62091,-5.4302,53.4836,2019-12-03T22:00:00Z,1019.141,213.0,19.354,24.05,NaN,NaN,NaN,NaN,11.533,NaN,11.426,NaN,75.0,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T22:00:00Z,1015.723,178.0,19.212,24.62,NaN,NaN,NaN,NaN,10.996,NaN,10.82,NaN,80.469,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T22:00:00Z,1009.131,195.0,27.75,38.851,NaN,NaN,NaN,NaN,10.215,NaN,10.898,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T22:00:00Z,1019.958,196.0,17.267,21.252,1.719,4.57,203.0,2.344,10.313,NaN,11.602,NaN,71.094,23.906,203.906,5.508,0.0
M6,62095,-15.88135,53.07482,2019-12-03T22:00:00Z,1008.297,272.0,13.662,20.948,5.234,8.438,NaN,8.594,10.264,NaN,11.172,NaN,82.91,45.352,239.063,12.188,0.0
M2,62091,-5.4302,53.4836,2019-12-03T23:00:00Z,1018.213,221.0,26.612,31.308,NaN,NaN,NaN,NaN,11.729,NaN,11.484,NaN,75.0,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T23:00:00Z,1015.137,182.0,16.508,23.196,NaN,NaN,NaN,NaN,10.898,NaN,10.82,NaN,83.984,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T23:00:00Z,1008.447,196.0,27.466,37.0,NaN,NaN,NaN,NaN,10.166,NaN,10.898,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T23:00:00Z,1019.446,194.0,15.939,19.923,1.719,4.922,210.0,2.344,10.557,NaN,11.572,NaN,71.094,26.719,199.688,5.391,0.0
M6,62095,-15.88135,53.07482,2019-12-03T23:00:00Z,1009.176,265.0,15.597,23.111,4.922,8.438,NaN,7.5,9.971,NaN,11.172,NaN,79.688,50.273,255.938,12.773,0.0
M2,62091,-5.4302,53.4836,2019-12-04T00:00:00Z,1017.92,206.0,19.496,23.766,1.523,4.453,188.0,2.93,11.68,NaN,11.484,NaN,74.609,16.875,184.219,5.742,0.0
M3,62092,-10.548261,51.215956,2019-12-04T00:00:00Z,1015.088,192.0,18.5,25.189,3.633,7.734,243.0,4.805,11.24,NaN,10.82,NaN,76.953,25.313,261.563,13.125,0.0
M4,62093,-9.999136,54.999967,2019-12-04T00:00:00Z,1008.252,195.0,24.477,35.293,5.742,8.672,235.0,7.031,10.313,NaN,10.879,NaN,NaN,19.688,258.75,13.477,0.0
M5,62094,-6.704336,51.690425,2019-12-04T00:00:00Z,1019.324,194.0,16.887,21.441,1.719,4.922,212.0,2.109,10.508,NaN,11.543,NaN,71.875,33.75,208.125,5.508,0.0
M6,62095,-15.88135,53.07482,2019-12-04T00:00:00Z,1009.615,277.0,15.939,24.819,5.469,8.906,NaN,8.125,10.557,NaN,11.152,NaN,73.242,48.516,275.625,12.305,0.0
M2,62091,-5.4302,53.4836,2019-12-04T01:00:00Z,1017.188,208.0,19.781,24.904,NaN,NaN,NaN,NaN,11.924,NaN,11.465,NaN,72.266,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-04T01:00:00Z,1008.057,190.0,24.904,32.162,NaN,NaN,NaN,NaN,10.264,NaN,10.84,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-04T01:00:00Z,1018.53,194.0,16.698,21.062,1.875,5.156,221.0,3.047,10.557,NaN,11.543,NaN,70.313,39.375,212.344,5.625,0.0
M6,62095,-15.88135,53.07482,2019-12-04T01:00:00Z,1010.152,280.0,14.573,21.29,5.156,8.789,NaN,7.969,10.361,NaN,11.152,NaN,66.016,63.281,250.313,13.477,0.0
M3,62092,-10.548261,51.215956,2019-12-04T01:00:00Z,1014.502,207.0,18.643,24.62,NaN,NaN,NaN,NaN,10.85,NaN,10.84,NaN,83.984,NaN,NaN,NaN,0.0
M2,62091,-5.4302,53.4836,2019-12-04T02:00:00Z,1016.65,208.0,19.496,24.762,NaN,NaN,NaN,NaN,12.07,NaN,11.504,NaN,74.609,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-04T02:00:00Z,1014.404,196.0,16.081,21.204,NaN,NaN,NaN,NaN,10.41,NaN,10.82,NaN,89.844,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-04T02:00:00Z,1006.934,189.0,23.339,32.447,NaN,NaN,NaN,NaN,10.166,NaN,10.84,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-04T02:00:00Z,1018.42,199.0,17.457,23.149,2.031,5.273,222.0,2.344,10.605,NaN,11.543,NaN,70.313,29.531,199.688,5.391,0.0
M6,62095,-15.88135,53.07482,2019-12-04T02:00:00Z,1010.64,269.0,16.166,23.566,4.766,8.672,NaN,6.719,10.215,NaN,11.152,NaN,63.477,50.977,240.469,10.781,0.0
M2,62091,-5.4302,53.4836,2019-12-04T03:00:00Z,1015.918,202.0,19.781,25.758,1.875,4.57,190.0,2.578,12.266,NaN,11.426,NaN,77.344,14.063,185.625,5.508,0.0
M3,62092,-10.548261,51.215956,2019-12-04T03:00:00Z,1014.111,203.0,19.212,25.189,4.219,7.734,248.0,6.094,10.117,NaN,10.82,NaN,92.188,28.125,258.75,13.242,0.0
M4,62093,-9.999136,54.999967,2019-12-04T03:00:00Z,1006.689,200.0,24.193,33.3,6.914,9.375,232.0,9.258,10.361,NaN,10.82,NaN,NaN,21.094,243.281,13.828,0.0
M5,62094,-6.704336,51.690425,2019-12-04T03:00:00Z,1018.054,200.0,18.405,22.58,2.031,5.625,222.0,3.047,10.508,NaN,11.543,NaN,69.922,21.094,239.063,13.008,0.0
M6,62095,-15.88135,53.07482,2019-12-04T03:00:00Z,1011.226,263.0,15.711,22.77,4.609,8.32,NaN,7.031,10.117,NaN,11.172,NaN,62.402,54.844,253.125,11.719,0.0
M2,62091,-5.4302,53.4836,2019-12-04T04:00:00Z,1015.234,202.0,20.493,25.616,NaN,NaN,NaN,NaN,12.314,NaN,11.367,NaN,76.172,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-04T04:00:00Z,1013.77,194.0,19.212,25.758,NaN,NaN,NaN,NaN,10.215,NaN,10.82,NaN,93.359,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-04T04:00:00Z,1006.787,211.0,18.073,24.762,NaN,NaN,NaN,NaN,10.801,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-04T04:00:00Z,1017.419,199.0,17.267,22.2,2.188,5.742,228.0,3.047,10.508,NaN,11.543,NaN,70.313,22.5,247.5,12.656,0.0
M6,62095,-15.88135,53.07482,2019-12-04T04:00:00Z,1011.959,260.0,14.345,22.2,4.063,7.734,NaN,5.938,10.117,NaN,11.23,NaN,63.965,60.469,255.938,13.008,0.0
M2,62091,-5.4302,53.4836,2019-12-04T05:00:00Z,1014.746,207.0,22.485,30.027,NaN,NaN,NaN,NaN,12.559,NaN,11.367,NaN,76.953,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-04T05:00:00Z,1013.867,197.0,18.643,23.766,NaN,NaN,NaN,NaN,10.361,NaN,10.84,NaN,92.969,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-04T05:00:00Z,1007.666,263.0,15.654,21.773,NaN,NaN,NaN,NaN,10.02,NaN,10.801,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-04T05:00:00Z,1017.224,195.0,16.887,22.011,2.031,5.391,224.0,2.578,10.605,NaN,11.543,NaN,65.625,26.719,250.313,10.547,0.0
M6,62095,-15.88135,53.07482,2019-12-04T05:00:00Z,1012.252,239.0,18.671,27.551,4.297,7.852,NaN,6.563,10.166,NaN,11.309,NaN,70.508,55.547,255.938,11.602,0.0
M2,62091,-5.4302,53.4836,2019-12-04T06:00:00Z,1014.746,208.0,22.343,29.173,1.875,4.922,193.0,3.281,12.461,NaN,11.406,NaN,75.391,18.281,191.25,6.445,0.0
M3,62092,-10.548261,51.215956,2019-12-04T06:00:00Z,1013.916,202.0,18.073,23.766,4.336,7.852,242.0,6.445,10.508,NaN,10.84,NaN,93.75,21.094,257.344,12.773,0.0
M4,62093,-9.999136,54.999967,2019-12-04T06:00:00Z,1008.008,256.0,19.496,33.016,4.805,8.203,232.0,6.094,9.238,NaN,10.801,NaN,NaN,23.906,237.656,12.656,0.0
M5,62094,-6.704336,51.690425,2019-12-04T06:00:00Z,1017.065,193.0,16.698,21.252,2.188,5.742,229.0,3.047,10.361,NaN,11.572,NaN,73.828,21.094,257.344,11.953,0.0
M6,62095,-15.88135,53.07482,2019-12-04T06:00:00Z,1013.082,262.0,17.305,26.185,4.766,8.086,NaN,6.719,9.824,NaN,11.426,NaN,72.656,47.461,270.0,12.07,0.0
M2,62091,-5.4302,53.4836,2019-12-04T07:00:00Z,1014.746,204.0,21.204,28.177,NaN,NaN,NaN,NaN,12.07,NaN,11.484,NaN,76.172,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-04T07:00:00Z,1014.893,270.0,8.966,14.089,NaN,NaN,NaN,NaN,10.898,NaN,10.84,NaN,93.75,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-04T07:00:00Z,1008.398,263.0,19.923,27.893,NaN,NaN,NaN,NaN,10.459,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-04T07:00:00Z,1017.419,204.0,16.128,21.252,2.188,5.859,231.0,3.047,10.313,NaN,11.572,NaN,75.781,21.094,244.688,12.656,0.0
M6,62095,-15.88135,53.07482,2019-12-04T07:00:00Z,1012.984,255.0,17.077,26.754,4.141,7.617,NaN,5.625,9.678,NaN,11.543,NaN,72.07,50.273,255.938,11.602,0.0
M2,62091,-5.4302,53.4836,2019-12-04T08:00:00Z,1014.795,208.0,21.916,28.32,NaN,NaN,NaN,NaN,12.119,NaN,11.523,NaN,76.563,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-04T08:00:00Z,1015.918,275.0,8.112,12.95,NaN,NaN,NaN,NaN,11.045,NaN,10.84,NaN,91.797,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-04T08:00:00Z,1009.521,254.0,21.773,27.323,NaN,NaN,NaN,NaN,10.215,NaN,10.801,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-04T08:00:00Z,1017.346,205.0,15.559,20.303,2.188,6.211,236.0,2.813,10.508,NaN,11.572,NaN,76.563,18.281,253.125,11.367,0.0
M6,62095,-15.88135,53.07482,2019-12-04T08:00:00Z,1013.082,249.0,20.037,28.234,4.219,7.5,NaN,5.781,9.727,NaN,11.602,NaN,70.02,53.086,270.0,11.484,0.0
M2,62091,-5.4302,53.4836,2019-12-04T09:00:00Z,1015.186,214.0,22.2,28.462,1.875,5.156,187.0,3.164,11.973,NaN,11.426,NaN,73.438,16.875,181.406,6.914,0.0
M5,62094,-6.704336,51.690425,2019-12-04T09:00:00Z,1017.896,216.0,14.231,18.026,2.344,6.211,231.0,3.516,10.801,NaN,11.572,NaN,65.625,19.688,244.688,12.305,0.0
M6,62095,-15.88135,53.07482,2019-12-04T09:00:00Z,1013.521,254.0,17.988,25.274,4.063,7.5,NaN,5.156,9.824,NaN,11.563,NaN,68.848,48.516,278.438,11.367,0.0
M3,62092,-10.548261,51.215956,2019-12-04T09:00:00Z,1016.602,311.0,7.827,11.669,4.102,8.555,246.0,5.742,10.898,NaN,10.84,NaN,87.5,22.5,248.906,12.773,0.0
M4,62093,-9.999136,54.999967,2019-12-04T09:00:00Z,1010.254,253.0,20.066,26.327,4.336,7.852,242.0,5.625,10.117,NaN,10.801,NaN,NaN,39.375,230.625,12.07,0.0
M2,62091,-5.4302,53.4836,2019-12-04T10:00:00Z,1015.918,210.0,20.635,27.608,NaN,NaN,NaN,NaN,11.875,NaN,11.406,NaN,75.0,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-04T10:00:00Z,1017.773,316.0,13.092,17.646,NaN,NaN,NaN,NaN,10.508,NaN,10.84,NaN,84.375,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-04T10:00:00Z,1010.498,245.0,21.631,28.604,NaN,NaN,NaN,NaN,10.068,NaN,10.801,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-04T10:00:00Z,1018.176,226.0,14.61,18.785,2.344,6.445,235.0,3.984,10.801,NaN,11.572,NaN,68.75,21.094,244.688,11.953,0.0
M6,62095,-15.88135,53.07482,2019-12-04T10:00:00Z,1014.107,244.0,20.493,30.056,4.453,7.617,NaN,6.25,9.141,NaN,11.504,NaN,70.02,52.734,241.875,10.547,0.0
M2,62091,-5.4302,53.4836,2019-12-04T11:00:00Z,1015.283,215.0,22.627,27.75,NaN,NaN,NaN,NaN,11.729,NaN,11.523,NaN,76.172,NaN,NaN,NaN,0.0
M6,62095,-15.88135,53.07482,2019-12-04T11:00:00Z,1014.84,250.0,15.939,24.591,3.828,7.266,NaN,5.469,9.141,NaN,11.445,NaN,76.074,55.195,272.813,11.484,0.0
M3,62092,-10.548261,51.215956,2019-12-04T11:00:00Z,1018.115,318.0,9.392,13.235,NaN,NaN,NaN,NaN,10.557,NaN,10.84,NaN,81.641,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-04T11:00:00Z,1010.84,239.0,22.77,29.6,NaN,NaN,NaN,NaN,10.068,NaN,10.723,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-04T11:00:00Z,1018.213,220.0,14.231,18.785,2.5,7.031,242.0,3.516,10.898,NaN,11.572,NaN,71.484,15.469,248.906,12.188,0.0
M2,62091,-5.4302,53.4836,2019-12-04T12:00:00Z,1015.137,213.0,20.635,29.885,1.875,4.688,191.0,2.578,11.387,NaN,11.543,NaN,77.344,19.688,182.813,5.391,0.0
M3,62092,-10.548261,51.215956,2019-12-04T12:00:00Z,1018.359,307.0,10.958,14.943,3.633,8.672,252.0,5.859,10.605,NaN,10.84,NaN,75.781,26.719,258.75,12.305,0.0
M4,62093,-9.999136,54.999967,2019-12-04T12:00:00Z,1010.791,247.0,24.05,32.304,4.102,7.5,248.0,5.859,10.068,NaN,10.684,NaN,NaN,46.406,255.938,13.477,0.0
M5,62094,-6.704336,51.690425,2019-12-04T12:00:00Z,1017.493,221.0,14.99,18.975,2.344,6.563,240.0,3.75,10.996,NaN,11.572,NaN,71.875,18.281,246.094,11.602,0.0
